concept_id,source_label,native_category,visual_category,occurrence_count,workflow_ids,source_descriptions,neighbor_context,decision,mapping_state,anchor_iri,canonical_role_iri,semantic_role,role_assignment,confidence,rationale,candidate_h2kg_terms 
https://w3id.org/h2kg/decode/workflow/concept/rrde-electrode-geometries-device,RRDE electrode geometries,device,device,1,rrde-simulation-in-comsol,"RRDE electrode geometries
internal key: RRDE electrode geometries: device",RRDE simulation in COMSOL,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/rrde-electrode-geometries-device,https://w3id.org/h2kg/hydrogen-ontology#Parameter,Parameter,rde_electrode_geometry_is_parameter,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrosprayedCatalystLayer"", ""label"": ""Electrosprayed Catalyst Layer"", ""score"": 0.694}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PrintedGoldElectrode"", ""label"": ""Printed Gold Electrode"", ""score"": 0.681}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#RingPotential"", ""label"": ""Ring Potential"", ""score"": 0.653}]"
https://w3id.org/h2kg/decode/workflow/concept/rrde-near-electrode-ca-1mm-ph-distribution-lre,RRDE near-electrode (ca. 1mm) pH distribution,LRE,device,4,rrde-on-model-electrodes-in-acidic-solutions; rrde-on-model-electrodes-in-alkaline-solutions; rrde-simulation-in-comsol; rrde-theory,"RRDE near-electrode (ca. 1mm) pH distribution
internal key: RRDE near-electrode (ca. 1mm) pH distribution: LRE",RRDE Theory; RRDE on model electrodes in acidic solutions; RRDE on model electrodes in alkaline solutions; RRDE simulation in COMSOL,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/rrde-near-electrode-ca-1mm-ph-distribution-lre,https://w3id.org/h2kg/hydrogen-ontology#Data,Data,rrde_ph_distribution_is_data,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ReferenceElectrodeCalibrationMeasurement"", ""label"": ""Reference Electrode Calibration Measurement"", ""score"": 0.612}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#GasDiffusionElectrodeMethod"", ""label"": ""Gas Diffusion Electrode Method"", ""score"": 0.583}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CarbonFeltElectrode"", ""label"": ""Carbon Felt Electrode"", ""score"": 0.571}]"
https://w3id.org/h2kg/decode/workflow/concept/rrde-on-model-electrodes-in-acidic-solutions-model,RRDE on model electrodes in acidic solutions,,model,12,adsorbate-surface-diffusion-on-electrocatalyst-support; diffusion-theory; fitting-version-of-the-hierachical-model; rrde-on-model-electrodes-in-acidic-solutions; rrde-simulation-in-comsol; rrde-theory,"RRDE on model electrodes in acidic solutions
Owner: ULEI:Karen van den Akker
Task: T1.2
Maturity: established method
Documentation: [US: Ring and disc geometry seems to be fixed (at least not specified as input); please specify]
Range of validity or processability: unkonwn
internal key: RRDE on model electrodes in acidic solutions0; RRDE on model electrodes in acidic solutions
Owner: ULEI:Karen van den Akker
Task: T1.2
Maturity: established method
Documentation: [US: Ring and disc geometry seems to be fixed (at least not specified as input); please specify]
Range of validity or processability: unkonwn
internal key: RRDE on model electrodes in acidic solutions1",Electrolyte; RDE electrochemical protocol; RDE electrochemical response (idealized); RDE monocrystalline electrode; RDE polycrystalline electrode; RDE rotation rate; RDE temperature; RRDE collection efficiency; RRDE near-electrode (ca. 1mm) pH distribution; RRDE ring redox couple; RRDE ring vs pH calibration curve,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/rrde-on-model-electrodes-in-acidic-solutions-model,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonomerDispersionPropertyCompilation"", ""label"": ""Ionomer Dispersion Property Compilation"", ""score"": 0.583}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#RotatingRingDiskVoltammetry"", ""label"": ""Rotating Ring Disk Voltammetry"", ""score"": 0.583}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SprayDistance"", ""label"": ""Spray Distance"", ""score"": 0.583}]"
https://w3id.org/h2kg/decode/workflow/concept/rrde-on-model-electrodes-in-alkaline-solutions-model,RRDE on model electrodes in alkaline solutions,,model,12,adsorbate-surface-diffusion-on-electrocatalyst-support; diffusion-theory; fitting-version-of-the-hierachical-model; rrde-on-model-electrodes-in-alkaline-solutions; rrde-simulation-in-comsol; rrde-theory,"RRDE on model electrodes in alkaline solutions
Owner: ULEI:Karen van den Akker
Task: T1.2
Maturity: under development
Documentation: 
Range of validity or processability: unkonwn
internal key: RRDE on model electrodes in alkaline solutions0; RRDE on model electrodes in alkaline solutions
Owner: ULEI:Karen van den Akker
Task: T1.2
Maturity: under development
Documentation: 
Range of validity or processability: unkonwn
internal key: RRDE on model electrodes in alkaline solutions1",Electrolyte; RDE electrochemical protocol; RDE electrochemical response (idealized); RDE monocrystalline electrode; RDE polycrystalline electrode; RDE rotation rate; RDE temperature; RRDE collection efficiency; RRDE near-electrode (ca. 1mm) pH distribution; RRDE ring redox couple; RRDE ring vs pH calibration curve,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/rrde-on-model-electrodes-in-alkaline-solutions-model,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SprayDistance"", ""label"": ""Spray Distance"", ""score"": 0.568}]"
https://w3id.org/h2kg/decode/workflow/concept/rrde-polarization-curve-ring-component,RRDE polarization curve (ring),component,component,1,rotating-ring-disk-electrode-rrde,"RRDE polarization curve (ring)
internal key: RRDE polarization curve (ring): component",Rotating Ring Disk Electrode (RRDE),reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/rrde-polarization-curve-ring-component,https://w3id.org/h2kg/hydrogen-ontology#Data,Data,data_product,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#FuelCellPolarizationMeasurement"", ""label"": ""Fuel Cell Polarization Measurement"", ""score"": 0.793}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PolarizationCurveDataset"", ""label"": ""Polarization Curve Dataset"", ""score"": 0.706}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#FittedResistanceFromPolarizationCurve"", ""label"": ""Fitted Resistance From Polarization Curve"", ""score"": 0.667}]"
https://w3id.org/h2kg/decode/workflow/concept/rrde-ring-electrochemical-response-idealized-lre,RRDE ring electrochemical response (idealized),LRE,device,1,adsorbate-surface-diffusion-on-electrocatalyst-support,"RRDE ring electrochemical response (idealized)
internal key: RRDE ring electrochemical response (idealized): LRE",Adsorbate Surface Diffusion on Electrocatalyst Support,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/rrde-ring-electrochemical-response-idealized-lre,https://w3id.org/h2kg/hydrogen-ontology#Data,Data,data_product,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicalImpedanceSpectroscopyPotentiostatic"", ""label"": ""Electrochemical Impedance Spectroscopy Potentiostatic"", ""score"": 0.61}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicalReactionSimulation"", ""label"": ""Electrochemical Reaction Simulation"", ""score"": 0.608}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicalWorkstation"", ""label"": ""Electrochemical Workstation"", ""score"": 0.589}]"
https://w3id.org/h2kg/decode/workflow/concept/rrde-ring-redox-couple-material,RRDE ring redox couple,material,material,3,rrde-on-model-electrodes-in-acidic-solutions; rrde-on-model-electrodes-in-alkaline-solutions; rrde-theory,"RRDE ring redox couple
internal key: RRDE ring redox couple: material",RRDE Theory; RRDE on model electrodes in acidic solutions; RRDE on model electrodes in alkaline solutions,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/rrde-ring-redox-couple-material,https://w3id.org/h2kg/hydrogen-ontology#Matter,Matter,material_category_default,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IodideTriiodideRedoxElectrolyte"", ""label"": ""Iodide Triiodide Redox Electrolyte"", ""score"": 0.634}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ReductionCompletionTemperature"", ""label"": ""Reduction Completion Temperature"", ""score"": 0.577}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CoolingRate"", ""label"": ""Cooling Rate"", ""score"": 0.556}]"
https://w3id.org/h2kg/decode/workflow/concept/rrde-ring-vs-ph-calibration-curve-material,RRDE ring vs pH calibration curve,material,material,2,rrde-on-model-electrodes-in-acidic-solutions; rrde-on-model-electrodes-in-alkaline-solutions,"RRDE ring vs pH calibration curve
internal key: RRDE ring vs pH calibration curve: material",RRDE on model electrodes in acidic solutions; RRDE on model electrodes in alkaline solutions,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/rrde-ring-vs-ph-calibration-curve-material,https://w3id.org/h2kg/hydrogen-ontology#Parameter,Parameter,operating_or_geometric_parameter,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ReferenceElectrodeCalibrationMeasurement"", ""label"": ""Reference Electrode Calibration Measurement"", ""score"": 0.579}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SiliconCalibrationStandard"", ""label"": ""Silicon Calibration Standard"", ""score"": 0.557}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DeflectionCriterionCalculation"", ""label"": ""Deflection Criterion Calculation"", ""score"": 0.554}]"
https://w3id.org/h2kg/decode/workflow/concept/rrde-simulation-in-comsol-model,RRDE simulation in COMSOL,,model,7,adsorbate-surface-diffusion-on-electrocatalyst-support; diffusion-theory; fitting-version-of-the-hierachical-model; rrde-on-model-electrodes-in-acidic-solutions; rrde-on-model-electrodes-in-alkaline-solutions; rrde-simulation-in-comsol; rrde-theory,"RRDE simulation in COMSOL
Owner: ULEI:Katie Levey
Task: T1.2
Maturity: under development
Documentation: 
Range of validity or processability: 
Generally limited by the continuum PNP model to lower concentration below ~ 1 M
internal key: RRDE simulation in COMSOL0",Electrolyte composition; LRE pH distribution (idealized); RDE electrochemical protocol; RDE electrochemical response (idealized); RDE electrode kinetic parameters; RDE rotation rate; RDE species distribution (idealized); RDE temperature; RRDE average disk pH; RRDE average ring pH; RRDE collection efficiency; RRDE electrode geometries; RRDE near-electrode (ca. 1mm) pH distribution,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/rrde-simulation-in-comsol-model,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#MolecularDynamicsSimulation"", ""label"": ""Molecular Dynamics Simulation"", ""score"": 0.684}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SimulationParticleCount"", ""label"": ""Simulation Particle Count"", ""score"": 0.68}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DiscreteElementMethodPackingSimulation"", ""label"": ""Discrete Element Method Packing Simulation"", ""score"": 0.667}]"
https://w3id.org/h2kg/decode/workflow/concept/rrde-theory-model,RRDE Theory,,model,7,fitting-version-of-the-hierachical-model; rde-on-mono-or-polycrystalline-electrodes; rde-simulation-in-comsol; rrde-on-model-electrodes-in-acidic-solutions; rrde-on-model-electrodes-in-alkaline-solutions; rrde-simulation-in-comsol; rrde-theory,"RRDE Theory
Owner: ULEI:Karen van den Akker
Task: T1.2
Maturity: established method
Documentation: 
Range of validity or processability: unkonwn
internal key: RRDE Theory0",Electrolyte composition; LRE pH distribution (idealized); RDE electrochemical response (idealized); RDE rotation rate; RDE temperature; RRDE near-electrode (ca. 1mm) pH distribution; RRDE ring redox couple,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/rrde-theory-model,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,model_visual_default,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#InfraredThermometryMeasurement"", ""label"": ""Infrared Thermometry Measurement"", ""score"": 0.645}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#RDERotator"", ""label"": ""RDE Rotator"", ""score"": 0.636}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#GasDiffusionElectrodeMethod"", ""label"": ""Gas Diffusion Electrode Method"", ""score"": 0.571}]"
https://w3id.org/h2kg/decode/workflow/concept/sem-and-edx-method,SEM and EDX,,method,43,0d-particle-population-degradation-model-coupled-with-performance-model-fitting; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction-without-fitting-methods; cea-mea-model-europium-2d; current-modulated-hydrogen-flow-rate-spectroscopy-ch2s; differential-cell-testing; diffusivities-from-tortuosities; electrical-conductivity; electrical-contact-resistance; electrical-tlm-characterization-of-a-gdl-with-defined-compression; fitting-of-the-europium-model; gas-permeability-of-a-gdl-with-defined-compression; iet-1d-mea-with-water-transport-eis-model; iet-1d-mea-with-water-transport-in-ccl-eis-model; iet-1d-performance-model-for-mea-fitting; iet-1d-performance-model-for-mea-prediction; image-parameter-extraction-2d; impregnation-by-immersion-and-blade-coating; microscopy-sem-and-optical-in-mea-cross-section; mpl-parameter-estimation-from-gdl-and-substrate-data; sem-and-edx,"SEM and EDX
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: SEM and EDX0; SEM and EDX
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: SEM and EDX1; SEM and EDX
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: SEM and EDX2; SEM and EDX
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: SEM and EDX3; SEM and EDX
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: SEM and EDX4",CCL cross section; CCL cross section 2D pixel data containing surface information of element distributions; CCL thickness; GDL; GDL cross section; GDL cross section 2D pixel data containing surface information of element distributions; GDL in plane 2D pixel data containing surface information of element distributions; GDL substrate; GDL substrate cross section; GDL substrate cross section 2D pixel data containing surface information of element distributions; GDL substrate in plane 2D pixel data containing surface information of element distributions; GDL substrate thickness; GDL thickness; MPL cross section 2D pixel data containing surface information of element distributions; MPL in plane 2D pixel data containing surface information of element distributions; MPL thickness,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/sem-and-edx-method,https://w3id.org/h2kg/hydrogen-ontology#Measurement,Measurement,method_visual_default,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PtAtomicPercent"", ""label"": ""Pt Atomic Percent"", ""score"": 0.737}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#RuAtomicPercent"", ""label"": ""Ru Atomic Percent"", ""score"": 0.737}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#RamanDBandPeakWavenumber"", ""label"": ""Raman D Band Peak Wavenumber"", ""score"": 0.636}]"
https://w3id.org/h2kg/decode/workflow/concept/sem-and-fib-layer-method,SEM and FIB (layer),,method,22,0d-particle-population-degradation-model-coupled-with-performance-model-fitting; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction-without-fitting-methods; blade-coating-and-decal-transfer-for-ref-pefc-ccm; cea-mea-model-europium-2d; current-modulated-hydrogen-flow-rate-spectroscopy-ch2s; differential-cell-testing; diffusivities-from-tortuosities; electrical-conductivity; electrical-contact-resistance; electrical-tlm-characterization-of-a-gdl-with-defined-compression; electrospray-deposition-of-catalyst-layers; fitting-of-the-europium-model; gas-permeability-of-a-gdl-with-defined-compression; iet-1d-mea-with-water-transport-eis-model; iet-1d-mea-with-water-transport-in-ccl-eis-model; iet-1d-performance-model-for-mea-fitting; iet-1d-performance-model-for-mea-prediction; impregnation-by-immersion-and-blade-coating; mpl-parameter-estimation-from-gdl-and-substrate-data; sem-and-fib-layer; ultrasonic-spray-deposition-for-catalytic-layers,"SEM and FIB (layer)
Owner: CIEMAT:Susana Merino
Task: T2.1
Maturity: established method
Documentation: 
Range of validity or processability: 
50 nm resolution
internal key: SEM and FIB (layer)0",CCL thickness; CCM; GDL; GDL thickness; MEA elemental distribution; MEA layer morphologies; MPL thickness; Membrane thickness,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/sem-and-fib-layer-method,https://w3id.org/h2kg/hydrogen-ontology#Measurement,Measurement,method_visual_default,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SEMImageDataset"", ""label"": ""SEM Image Dataset"", ""score"": 0.645}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AnodeCatalystLayer"", ""label"": ""Anode Catalyst Layer"", ""score"": 0.643}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#FiberOrientationAngleStdDev"", ""label"": ""Fiber Orientation Angle Std Dev"", ""score"": 0.611}]"
https://w3id.org/h2kg/decode/workflow/concept/sem-and-fib-powder-method,SEM and FIB (powder),,method,2,iet-ink-to-composition-model; sem-and-fib-powder,"SEM and FIB (powder)
Owner: CIEMAT:Susana Merino
Task: T2.1
Maturity: established method
Documentation: 
Range of validity or processability: 
50 nm resolution
internal key: SEM and FIB (powder)0",Catalyst active particle diameter; Catalyst elemental composition; Catalyst morphology; Catalyst powder; Catalyst support particle diameter; Electrocatalyst structure,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/sem-and-fib-powder-method,https://w3id.org/h2kg/hydrogen-ontology#Measurement,Measurement,method_visual_default,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#NiPowder"", ""label"": ""Ni Powder"", ""score"": 0.667}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SeleniumPowder"", ""label"": ""Selenium Powder"", ""score"": 0.667}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AnionExchangeIonomerPowder"", ""label"": ""Anion Exchange Ionomer Powder"", ""score"": 0.643}]"
https://w3id.org/h2kg/decode/workflow/concept/sheet-resistance-measurement-method,Sheet resistance measurement,,method,13,blade-coating-and-decal-transfer-for-ref-pefc-ccm; cl-for-rde; electrospray-deposition-of-catalyst-layers; sheet-resistance-measurement; ultrasonic-spray-deposition-for-catalytic-layers,"Sheet resistance measurement
Owner: FZJ-IET-4:Andreas Glsen
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: 
Not fully determined, very high resistivity cannot be measured. This will likely exclude measurement of GDLs/PTLs[Matthias: wouldn't we expect resistivies for GDLs/PTLs to be lower than for CLs? Because they are thicker and also have higher intrinsic conductivity (fibers or sintered structures instead of particle based)]
internal key: Sheet resistance measurement0; Sheet resistance measurement
Owner: FZJ-IET-4:Andreas Glsen
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: 
Not fully determined, very high resistivity cannot be measured. This will likely exclude measurement of GDLs/PTLs[Matthias: wouldn't we expect resistivies for GDLs/PTLs to be lower than for CLs? Because they are thicker and also have higher intrinsic conductivity (fibers or sintered structures instead of particle based)]
internal key: Sheet resistance measurement1; Sheet resistance measurement
Owner: FZJ-IET-4:Andreas Glsen
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: 
Not fully determined, very high resistivity cannot be measured. This will likely exclude measurement of GDLs/PTLs[Matthias: wouldn't we expect resistivies for GDLs/PTLs to be lower than for CLs? Because they are thicker and also have higher intrinsic conductivity (fibers or sintered structures instead of particle based)]
internal key: Sheet resistance measurement2; Sheet resistance measurement
Owner: FZJ-IET-4:Andreas Glsen
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: 
Not fully determined, very high resistivity cannot be measured. This will likely exclude measurement of GDLs/PTLs[Matthias: wouldn't we expect resistivies for GDLs/PTLs to be lower than for CLs? Because they are thicker and also have higher intrinsic conductivity (fibers or sintered structures instead of particle based)]
internal key: Sheet resistance measurement3; Sheet resistance measurement
Owner: FZJ-IET-4:Andreas Glsen
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: 
Not fully determined, very high resistivity cannot be measured. This will likely exclude measurement of GDLs/PTLs[Matthias: wouldn't we expect resistivies for GDLs/PTLs to be lower than for CLs? Because they are thicker and also have higher intrinsic conductivity (fibers or sintered structures instead of particle based)]
internal key: Sheet resistance measurement4",CCL sheet resistance; CCL sheet resistance homogeneity; CCM; CL on GDL; CL on glassy carbon; CL on membrane; CL on substrate,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/sheet-resistance-measurement-method,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#InPlaneElectronicConductivityMeasurement"", ""label"": ""In Plane Electronic Conductivity Measurement"", ""score"": 0.88}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#TensileTestMeasurement"", ""label"": ""Tensile Test Measurement"", ""score"": 0.731}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SheetResistance"", ""label"": ""Sheet Resistance"", ""score"": 0.727}]"
https://w3id.org/h2kg/decode/workflow/concept/simulation-of-single-phase-3d-apparent-properties-model,Simulation of single phase 3D apparent properties,,model,13,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies; cea-mea-model-europium-2d; current-modulated-hydrogen-flow-rate-spectroscopy-ch2s; diffusivities-from-tortuosities; fitting-of-the-europium-model; image-classification-of-fib-tomography-data; image-classification-of-x-ray-tomography-data; image-classification-on-nm-scale; modeling-of-hydrophobic-treatment-of-gdl; modeling-of-mpl-coating-of-gdl; mpl-parameter-estimation-from-gdl-and-substrate-data; mpl-saturation-determination-from-x-ray-ct-data; simulation-of-single-phase-3d-apparent-properties,"Simulation of single phase 3D apparent properties
Owner: CEA:Pierluigi ARNELLI,Jol Pauchet
Task: T2.2
Maturity: under development
Documentation: https://doi.org/10.1016/j.jpowsour.2023.232735
Range of validity or processability: unkonwn
internal key: Simulation of single phase 3D apparent properties0",GDL substrate 3D voxel data classified; GDL substrate average pore radius; GDL substrate in-plane conductivity; GDL substrate in-plane permeability; GDL substrate in-plane thermal conductivity; GDL substrate in-plane tortuosity; GDL substrate porosity; GDL substrate through-plane conductivity; GDL substrate through-plane permeability; GDL substrate through-plane thermal conductivity; GDL substrate through-plane tortuosity; MPL 3D voxel data classified; MPL average pore radius; MPL conductivity; MPL permeability; MPL porosity; MPL thermal conductivity; MPL tortuosity,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/simulation-of-single-phase-3d-apparent-properties-model,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ProfilometerTipSimulation"", ""label"": ""Profilometer Tip Simulation"", ""score"": 0.558}]"
https://w3id.org/h2kg/decode/workflow/concept/simulation-of-two-phase-3d-apparent-properties-model,Simulation of two phase 3D apparent properties,,model,14,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies; cea-mea-model-europium-2d; diffusivities-from-tortuosities; fitting-of-the-europium-model; iet-1d-mea-with-water-transport-eis-model; iet-1d-performance-model-for-mea-prediction; image-classification-of-fib-tomography-data; image-classification-of-x-ray-tomography-data; image-classification-on-nm-scale; modeling-of-hydrophobic-treatment-of-gdl; modeling-of-mpl-coating-of-gdl; mpl-parameter-estimation-from-gdl-and-substrate-data; mpl-saturation-determination-from-x-ray-ct-data; simulation-of-two-phase-3d-apparent-properties,"Simulation of two phase 3D apparent properties
Owner: CEA:Pierluigi ARNELLI,Jol Pauchet
Task: T2.2
Maturity: under development
Documentation: 
Range of validity or processability: unkonwn
internal key: Simulation of two phase 3D apparent properties0",GDL substrate 3D voxel data classified; GDL substrate average pore radius; GDL substrate effective water permeability; GDL substrate in-plane permeability; GDL substrate in-plane thermal conductivity; GDL substrate in-plane tortuosity; GDL substrate through-plane permeability; GDL substrate through-plane thermal conductivity; GDL substrate through-plane tortuosity; GDL substrate water retention curve; MPL 3D voxel data classified; MPL average pore radius; MPL effective water permeability; MPL permeability; MPL thermal conductivity; MPL tortuosity; MPL water retention curve,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/simulation-of-two-phase-3d-apparent-properties-model,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ProfilometerTipSimulation"", ""label"": ""Profilometer Tip Simulation"", ""score"": 0.578}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SimulationParticleCount"", ""label"": ""Simulation Particle Count"", ""score"": 0.563}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SolventPhysicalPropertyDataset"", ""label"": ""Solvent Physical Property Dataset"", ""score"": 0.557}]"
