subject_iri,term_type,draft_label,draft_definition,draft_comment,draft_source,approved,overwrite_existing
https://w3id.org/h2kg/hydrogen-ontology#LaserScanLineSpacing,controlled_vocabulary_term,Laser Scan Line Spacing,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Laser Scan Line Spacing.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Laser Scan Line Spacing.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#LaserScanSpeed,controlled_vocabulary_term,Laser Scan Speed,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Laser Scan Speed.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Laser Scan Speed.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#LaserSpotDiameter,controlled_vocabulary_term,Laser Spot Diameter,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Laser Spot Diameter.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Laser Spot Diameter.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#LaserWavelength,controlled_vocabulary_term,Laser Wavelength,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Laser Wavelength.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Laser Wavelength.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#LocalizedElectricFieldStrength,controlled_vocabulary_term,Localized Electric Field Strength,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Localized Electric Field Strength.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Localized Electric Field Strength.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#LowIonomerDependentHxIrOyAnodeCatalystLayer,controlled_vocabulary_term,Low Ionomer Dependent Hx Ir Oy Anode Catalyst Layer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Low Ionomer Dependent Hx Ir Oy Anode Catalyst Layer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Low Ionomer Dependent Hx Ir Oy Anode Catalyst Layer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MEAFabrication,controlled_vocabulary_term,MEA Fabrication,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing MEA Fabrication.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing MEA Fabrication.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MS_IrPTE,controlled_vocabulary_term,MS Ir PTE,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing MS Ir PTE.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing MS Ir PTE.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MagnetronSputteredRuIrThinFilmCatalyst,controlled_vocabulary_term,Magnetron Sputtered Ru Ir Thin Film Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Magnetron Sputtered Ru Ir Thin Film Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Magnetron Sputtered Ru Ir Thin Film Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Manufacturing,class,Manufacturing,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Manufacturing.,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Manufacturing.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MassActivity,controlled_vocabulary_term,Mass Activity,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Activity.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Activity.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MassActivityLossPercent,controlled_vocabulary_term,Mass Activity Loss Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Activity Loss Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Activity Loss Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MassActivityRatio,controlled_vocabulary_term,Mass Activity Ratio,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Activity Ratio.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Activity Ratio.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MassSpecificVoltammetricCharge,controlled_vocabulary_term,Mass Specific Voltammetric Charge,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Specific Voltammetric Charge.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Specific Voltammetric Charge.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MassTransportImprovementFactor,controlled_vocabulary_term,Mass Transport Improvement Factor,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Transport Improvement Factor.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Transport Improvement Factor.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MassTransportOverpotential,controlled_vocabulary_term,Mass Transport Overpotential,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Transport Overpotential.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Transport Overpotential.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MassTransportOverpotentialDecreasePercent,controlled_vocabulary_term,Mass Transport Overpotential Decrease Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Transport Overpotential Decrease Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Transport Overpotential Decrease Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MassTransportResistance,controlled_vocabulary_term,Mass Transport Resistance,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Transport Resistance.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mass Transport Resistance.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Matter,class,Matter,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Matter.,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Matter.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MayerRodCoatingProcess,controlled_vocabulary_term,Mayer Rod Coating Process,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mayer Rod Coating Process.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mayer Rod Coating Process.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Measurement,class,Measurement,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Measurement.,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Measurement.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MechanicalDetachment,controlled_vocabulary_term,Mechanical Detachment,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mechanical Detachment.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mechanical Detachment.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MembraneDeformation,controlled_vocabulary_term,Membrane Deformation,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Deformation.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Deformation.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MembraneHumidificationDegreeLambda,controlled_vocabulary_term,Membrane Humidification Degree Lambda,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Humidification Degree Lambda.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Humidification Degree Lambda.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MembraneThickness,controlled_vocabulary_term,Membrane Thickness,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Thickness.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Thickness.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MembraneThicknessChangePercent,controlled_vocabulary_term,Membrane Thickness Change Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Thickness Change Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Thickness Change Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MembraneThinningRate,controlled_vocabulary_term,Membrane Thinning Rate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Thinning Rate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Thinning Rate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MembraneType,controlled_vocabulary_term,Membrane Type,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Type.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Membrane Type.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MercuryMercurousSulfateElectrode,controlled_vocabulary_term,Mercury Mercurous Sulfate Electrode,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mercury Mercurous Sulfate Electrode.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mercury Mercurous Sulfate Electrode.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Metadata,class,Metadata,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Metadata.,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Metadata.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MicroHardness,controlled_vocabulary_term,Micro Hardness,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Micro Hardness.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Micro Hardness.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MicroHardnessDwellTime,controlled_vocabulary_term,Micro Hardness Dwell Time,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Micro Hardness Dwell Time.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Micro Hardness Dwell Time.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MicroHardnessLoad,controlled_vocabulary_term,Micro Hardness Load,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Micro Hardness Load.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Micro Hardness Load.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MicroHardnessMeasurement,controlled_vocabulary_term,Micro Hardness Measurement,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Micro Hardness Measurement.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Micro Hardness Measurement.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MicroHardnessTester,controlled_vocabulary_term,Micro Hardness Tester,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Micro Hardness Tester.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Micro Hardness Tester.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Microbalance,controlled_vocabulary_term,Microbalance,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Microbalance.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Microbalance.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MicroporousLayer,controlled_vocabulary_term,Microporous Layer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Microporous Layer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Microporous Layer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MicroporousLayerPoreSize,controlled_vocabulary_term,Microporous Layer Pore Size,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Microporous Layer Pore Size.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Microporous Layer Pore Size.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MicroporousLayerThickness,controlled_vocabulary_term,Microporous Layer Thickness,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Microporous Layer Thickness.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Microporous Layer Thickness.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MinimumLoadPercent,controlled_vocabulary_term,Minimum Load Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Minimum Load Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Minimum Load Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Mn3O4,controlled_vocabulary_term,Mn 3 O 4,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mn 3 O 4.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mn 3 O 4.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MnLossPercent,controlled_vocabulary_term,Mn Loss Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mn Loss Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mn Loss Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MnOx,controlled_vocabulary_term,Mn Ox,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mn Ox.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mn Ox.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MoltenSaltSynthesisMethod,controlled_vocabulary_term,Molten Salt Synthesis Method,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Molten Salt Synthesis Method.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Molten Salt Synthesis Method.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#MouthAreaRatio,controlled_vocabulary_term,Mouth Area Ratio,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mouth Area Ratio.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Mouth Area Ratio.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NSTFCatalyst,controlled_vocabulary_term,NSTF Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing NSTF Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing NSTF Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NaClConcentration,controlled_vocabulary_term,Na Cl Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Na Cl Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Na Cl Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Nafion117Membrane,controlled_vocabulary_term,Nafion 117 Membrane,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nafion 117 Membrane.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nafion 117 Membrane.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Nafion211Membrane,controlled_vocabulary_term,Nafion 211 Membrane,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nafion 211 Membrane.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nafion 211 Membrane.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NafionHPMembrane,controlled_vocabulary_term,Nafion HP Membrane,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nafion HP Membrane.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nafion HP Membrane.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NanoTransfer,controlled_vocabulary_term,Nano Transfer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nano Transfer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nano Transfer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NanochannelDepth,controlled_vocabulary_term,Nanochannel Depth,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanochannel Depth.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanochannel Depth.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NanochannelWidth,controlled_vocabulary_term,Nanochannel Width,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanochannel Width.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanochannel Width.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NanofiberDiameter,controlled_vocabulary_term,Nanofiber Diameter,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanofiber Diameter.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanofiber Diameter.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NanoimprintLithographyProcess,controlled_vocabulary_term,Nanoimprint Lithography Process,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanoimprint Lithography Process.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanoimprint Lithography Process.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NanoneedleLength,controlled_vocabulary_term,Nanoneedle Length,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanoneedle Length.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanoneedle Length.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NanoporousIrxNanosheetsCatalyst,controlled_vocabulary_term,Nanoporous Irx Nanosheets Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanoporous Irx Nanosheets Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanoporous Irx Nanosheets Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NanorodLength,controlled_vocabulary_term,Nanorod Length,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanorod Length.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanorod Length.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NanorodWidth,controlled_vocabulary_term,Nanorod Width,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanorod Width.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanorod Width.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NanosheetThickness,controlled_vocabulary_term,Nanosheet Thickness,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanosheet Thickness.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanosheet Thickness.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NanotubeLength,controlled_vocabulary_term,Nanotube Length,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanotube Length.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nanotube Length.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NiToIrAtomicRatio,controlled_vocabulary_term,Ni To Ir Atomic Ratio,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ni To Ir Atomic Ratio.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ni To Ir Atomic Ratio.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NickelChlorideConcentration,controlled_vocabulary_term,Nickel Chloride Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Chloride Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Chloride Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NickelChlorideHexahydrate,controlled_vocabulary_term,Nickel Chloride Hexahydrate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Chloride Hexahydrate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Chloride Hexahydrate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NickelCobaltTungstenCoating,controlled_vocabulary_term,Nickel Cobalt Tungsten Coating,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Cobalt Tungsten Coating.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Cobalt Tungsten Coating.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NickelContentInCoating,controlled_vocabulary_term,Nickel Content In Coating,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Content In Coating.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Content In Coating.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NickelSulfateConcentration,controlled_vocabulary_term,Nickel Sulfate Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Sulfate Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Sulfate Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NickelSulfateHexahydrate,controlled_vocabulary_term,Nickel Sulfate Hexahydrate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Sulfate Hexahydrate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nickel Sulfate Hexahydrate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NiobiumOxideSupport,controlled_vocabulary_term,Niobium Oxide Support,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Niobium Oxide Support.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Niobium Oxide Support.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Nitrogen,controlled_vocabulary_term,Nitrogen,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nitrogen.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nitrogen.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NitrogenFlowRate,controlled_vocabulary_term,Nitrogen Flow Rate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nitrogen Flow Rate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nitrogen Flow Rate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NominalIonomerFilmThickness,controlled_vocabulary_term,Nominal Ionomer Film Thickness,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nominal Ionomer Film Thickness.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nominal Ionomer Film Thickness.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NormalizationBasis,class,Normalization Basis,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Normalization Basis.,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Normalization Basis.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NucleationPotential,controlled_vocabulary_term,Nucleation Potential,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nucleation Potential.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Nucleation Potential.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NumberOfCells,controlled_vocabulary_term,Number Of Cells,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Number Of Cells.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Number Of Cells.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#NumberOfCycles,controlled_vocabulary_term,Number Of Cycles,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Number Of Cycles.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Number Of Cycles.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#OhmicResistance,controlled_vocabulary_term,Ohmic Resistance,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ohmic Resistance.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ohmic Resistance.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#OhmicResistanceDecreasePercent,controlled_vocabulary_term,Ohmic Resistance Decrease Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ohmic Resistance Decrease Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ohmic Resistance Decrease Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#OhmicResistanceIncreaseFactor,controlled_vocabulary_term,Ohmic Resistance Increase Factor,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ohmic Resistance Increase Factor.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ohmic Resistance Increase Factor.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#OhmicResistanceStandardDeviation,controlled_vocabulary_term,Ohmic Resistance Standard Deviation,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ohmic Resistance Standard Deviation.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ohmic Resistance Standard Deviation.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#OpenCircuitVoltageCondition,controlled_vocabulary_term,Open Circuit Voltage Condition,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Open Circuit Voltage Condition.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Open Circuit Voltage Condition.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#OpenPorosity,controlled_vocabulary_term,Open Porosity,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Open Porosity.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Open Porosity.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#OstwaldRipening,controlled_vocabulary_term,Ostwald Ripening,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ostwald Ripening.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ostwald Ripening.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Overpotential,controlled_vocabulary_term,Overpotential,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Overpotential.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Overpotential.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#OverpotentialIncrease,controlled_vocabulary_term,Overpotential Increase,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Overpotential Increase.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Overpotential Increase.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Oxygen,controlled_vocabulary_term,Oxygen,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Oxygen.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Oxygen.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#OxygenVolumePercent,controlled_vocabulary_term,Oxygen Volume Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Oxygen Volume Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Oxygen Volume Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#P2XAnodeCatalyst,controlled_vocabulary_term,P 2 X Anode Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing P 2 X Anode Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing P 2 X Anode Catalyst.,heuristic,no,no
