local_iri,local_label,local_type,target_iri,target_label,source_id,score,relation,rationale,apply_default
https://w3id.org/h2kg/hydrogen-ontology#IsopropanolVolumeFractionInSolventMixture,Isopropanol Volume Fraction In Solvent Mixture,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Isopropanol_2,Isopropanol,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#IsopropylAlcohol,Isopropyl Alcohol,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#JVPerformanceDataset,JV Performance Dataset,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#JeffamineM2005,Jeffamine M 2005,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#K2OAl2O3MolarRatio,K 2 O Al 2 O 3 Molar Ratio,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#KOHConcentration,KOH Concentration,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#KOHSoakingPretreatment,KOH Soaking Pretreatment,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#KarlFischerTitrator,Karl Fischer Titrator,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#KetonicResin,Ketonic Resin,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#KetonicResinMass,Ketonic Resin Mass,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#KineticCurrent,Kinetic Current,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,75.08,skos:closeMatch,lexical=66.7; token_overlap=0.25; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#KitchenBlender,Kitchen Blender,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#KnudsenDiffusivity,Knudsen Diffusivity,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/DiffusionCoefficient,Diffusion Coefficient,qudt_quantitykinds,71.42,skos:closeMatch,lexical=73.3; token_overlap=0.25; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#KnudsenNumber,Knudsen Number,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#KnudsenOxygenTransportResistanceComponent,Knudsen Oxygen Transport Resistance Component,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/OxygenTransportResistance,Oxygen Transport Resistance,qudt_quantitykinds,85.75,skos:closeMatch,lexical=75.0; token_overlap=0.60; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#KookaburraUSANSInstrument,Kookaburra USANS Instrument,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LSTMModel,LSTM Model,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LaB6CalibrationStandard,La B 6 Calibration Standard,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LaNiO3PerovskiteOxide,La Ni O 3 Perovskite Oxide,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LampToSampleDistance,Lamp To Sample Distance,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LangmuirAdsorptionConstant,Langmuir Adsorption Constant,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LargePoreFractionAbove150nm,Large Pore Fraction Above 150 nm,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LaserFluence,Laser Fluence,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LaserParticleSizer,Laser Particle Sizer,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LaserPulseLength,Laser Pulse Length,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LaserRepetitionRate,Laser Repetition Rate,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LaserWavelength,Laser Wavelength,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LaserZStep,Laser Z Step,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LateralElectronicResistance,Lateral Electronic Resistance,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Resistance,Resistance,qudt_quantitykinds,86.35,skos:closeMatch,lexical=84.0; token_overlap=0.25; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#LatticeDiameter,Lattice Diameter,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LatticeDistortionPercent,Lattice Distortion Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LatticeHeight,Lattice Height,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LatticeParameter,Lattice Parameter,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LatticeStructureSize,Lattice Structure Size,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LeadBromide,Lead Bromide,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LeadIodide,Lead Iodide,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LiClToBIMolarRatio,Li Cl To BI Molar Ratio,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LiClToPBIWeightRatio,Li Cl To PBI Weight Ratio,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LigandDensityWeightPercent,Ligand Density Weight Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LigandExchangeReactionTime,Ligand Exchange Reaction Time,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LightIntensityMeasurement,Light Intensity Measurement,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LightSourcePower,Light Source Power,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LimitOfLinearityStrain,Limit Of Linearity Strain,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LimitingCurrentDensity,Limiting Current Density,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,86.96,skos:closeMatch,lexical=79.2; token_overlap=0.50; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#LimitingCurrentDensityLossPercent,Limiting Current Density Loss Percent,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,75.62,skos:closeMatch,lexical=65.6; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#LimitingCurrentDensityLossPercentAfterADT,Limiting Current Density Loss Percent After ADT,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,68.37,skos:closeMatch,lexical=56.3; token_overlap=0.25; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#LinearShrinkage,Linear Shrinkage,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LinearShrinkageHeight,Linear Shrinkage Height,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LinearShrinkageLength,Linear Shrinkage Length,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LinearShrinkageMeasurement,Linear Shrinkage Measurement,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LinearShrinkageWidth,Linear Shrinkage Width,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LinearShrinkage_2,Linear Shrinkage,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LinearStage,Linear Stage,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LinoleicAcidMassFraction,Linoleic Acid Mass Fraction,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/MassFraction,Mass Fraction,qudt_quantitykinds,68.25,skos:closeMatch,lexical=65.0; token_overlap=0.40; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#LinolenicAcidMassFraction,Linolenic Acid Mass Fraction,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/MassFraction,Mass Fraction,qudt_quantitykinds,67.22,skos:closeMatch,lexical=63.4; token_overlap=0.40; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#LiquidCrystalElastomerInk,Liquid Crystal Elastomer Ink,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LiquidFlowRate,Liquid Flow Rate,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LiquidNitrogenFreezingTreatment,Liquid Nitrogen Freezing Treatment,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LiquidPhaseExfoliationProcess,Liquid Phase Exfoliation Process,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LiquidStateLigandExchange,Liquid State Ligand Exchange,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LithiumChloride,Lithium Chloride,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LocalGasTransportResistance,Local Gas Transport Resistance,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/OxygenTransportResistance,Oxygen Transport Resistance,qudt_quantitykinds,84.18,skos:closeMatch,lexical=77.2; token_overlap=0.40; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#LocalOxygenTransportResistance,Local Oxygen Transport Resistance,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/OxygenTransportResistance,Oxygen Transport Resistance,qudt_quantitykinds,97.75,skos:closeMatch,lexical=90.0; token_overlap=0.75; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#LocalOxygenTransportResistanceDataset,Local Oxygen Transport Resistance Dataset,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/OxygenTransportResistance,Oxygen Transport Resistance,qudt_quantitykinds,88.62,skos:closeMatch,lexical=79.4; token_overlap=0.60; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#LogNormalStandardDeviation,Log Normal Standard Deviation,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LossModulus,Loss Modulus,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LowActivityPtParticleFraction,Low Activity Pt Particle Fraction,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#LowerPotentialLimit,Lower Potential Limit,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricPotential,Electric Potential,qudt_quantitykinds,66.33,skos:closeMatch,lexical=66.7; token_overlap=0.20; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#MATLABSoftware,MATLAB Software,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MEAAssemblyGap,MEA Assembly Gap,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MESBuffer,MES Buffer,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MSACappedQuantumDot,MSA Capped Quantum Dot,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MSAMass,MSA Mass,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MSAWeightPercentOfQDPowder,MSA Weight Percent Of QD Powder,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MacroporeDiameter,Macropore Diameter,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MacroporeVolumePerMass,Macropore Volume Per Mass,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MagneticFieldStrength,Magnetic Field Strength,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MagneticStirrer,Magnetic Stirrer,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ManganeseDioxideCatalyst,Manganese Dioxide Catalyst,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Manufacturing,Manufacturing,class,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ManufacturingThroughputIncreaseFactor,Manufacturing Throughput Increase Factor,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MassActivity,Mass Activity,controlled_vocabulary_term,http://www.w3.org/ns/prov#Activity,Activity,provo,72.47,skos:closeMatch,lexical=76.2; token_overlap=0.25; source=provo,yes
https://w3id.org/h2kg/hydrogen-ontology#MassActivityLossPercent,Mass Activity Loss Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MassFlowRate,Mass Flow Rate,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MassFractalDimension,Mass Fractal Dimension,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MassLossFraction,Mass Loss Fraction,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/MassFraction,Mass Fraction,qudt_quantitykinds,82.02,skos:closeMatch,lexical=83.9; token_overlap=0.50; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#MassToChargeRatio,Mass To Charge Ratio,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MassTransportLossParameterM,Mass Transport Loss Parameter M,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MassTransportLossParameterN,Mass Transport Loss Parameter N,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MassTransportResistance,Mass Transport Resistance,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/OxygenTransportResistance,Oxygen Transport Resistance,qudt_quantitykinds,88.0,skos:closeMatch,lexical=80.8; token_overlap=0.50; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#MassTransportResistanceIncreaseDueToLocalPercent,Mass Transport Resistance Increase Due To Local Percent,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/OxygenTransportResistance,Oxygen Transport Resistance,qudt_quantitykinds,69.38,skos:closeMatch,lexical=58.5; token_overlap=0.22; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#MassTransportResistanceIncreasePercent,Mass Transport Resistance Increase Percent,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/OxygenTransportResistance,Oxygen Transport Resistance,qudt_quantitykinds,76.33,skos:closeMatch,lexical=66.7; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#MassTransportResistanceReductionPercent,Mass Transport Resistance Reduction Percent,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/OxygenTransportResistance,Oxygen Transport Resistance,qudt_quantitykinds,75.71,skos:closeMatch,lexical=65.7; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#MaterialSpecification,Material Specification,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Matter,Matter,class,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_ebdb68e9_c4b5_4d57_a042_c0f51d446755,ElectrochemicalMaterial,echo,94.0,rdfs:subClassOf,lexical=100.0; token_overlap=0.33; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#MaxAdsorptionVolumeNitrogen,Max Adsorption Volume Nitrogen,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MaxAdsorptionVolumeWater,Max Adsorption Volume Water,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MaximumCurrentDensity,Maximum Current Density,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,86.82,skos:closeMatch,lexical=78.9; token_overlap=0.50; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#MaximumParticleVolumeFraction,Maximum Particle Volume Fraction,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MaximumReductionConversionRate,Maximum Reduction Conversion Rate,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MeanAbsolutePercentageError,Mean Absolute Percentage Error,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MeanFiberOrientationAngle,Mean Fiber Orientation Angle,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MeanFlowPoreDiameter,Mean Flow Pore Diameter,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MeanParticleSize,Mean Particle Size,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Measurement,Measurement,class,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_f4ce4df2_d7e6_470f_8eab_3a911adaaf0f,ElectrochemicalMeasurementProcess,echo,94.0,rdfs:subClassOf,lexical=100.0; token_overlap=0.33; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#MeasurementGap,Measurement Gap,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_f4ce4df2_d7e6_470f_8eab_3a911adaaf0f,ElectrochemicalMeasurementProcess,echo,78.75,skos:closeMatch,lexical=84.6; token_overlap=0.25; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#MechanicalActuationBioreactor,Mechanical Actuation Bioreactor,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MembraneAreaExpansionPercent,Membrane Area Expansion Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MembraneBulkResistance,Membrane Bulk Resistance,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Resistance,Resistance,qudt_quantitykinds,75.08,skos:closeMatch,lexical=66.7; token_overlap=0.25; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#MembraneImmobilizationOnPyrexGlass,Membrane Immobilization On Pyrex Glass,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MembranePorousLayerThickness,Membrane Porous Layer Thickness,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MembraneThickness,Membrane Thickness,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Length,Length,qudt_quantitykinds,76.33,skos:closeMatch,lexical=66.7; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#MembraneThicknessMeasurement,Membrane Thickness Measurement,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MembraneType,Membrane Type,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MembraneVolumeExpansionPercent,Membrane Volume Expansion Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MercaptopropionicAcid,Mercaptopropionic Acid,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MercaptosuccinicAcid,Mercaptosuccinic Acid,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MercuryIntrusionPorosimetryMeasurement3,Mercury Intrusion Porosimetry Measurement 3,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MercuryIntrusionPressure,Mercury Intrusion Pressure,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Pressure,Pressure,qudt_quantitykinds,63.59,skos:closeMatch,lexical=47.1; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#MercuryMercuryOxideReferenceElectrode,Mercury Mercury Oxide Reference Electrode,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_2a40b878_7d09_49db_91b2_d0ee30192284,StandardHydrogenElectrode,echo,76.17,skos:closeMatch,lexical=63.3; token_overlap=0.33; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#MercurySulfateReferenceElectrode,Mercury Sulfate Reference Electrode,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_2a40b878_7d09_49db_91b2_d0ee30192284,StandardHydrogenElectrode,echo,80.74,skos:closeMatch,lexical=70.4; token_overlap=0.33; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#MesoporeDiameter,Mesopore Diameter,controlled_vocabulary_term,http://qudt.org/vocab/unit/S-PER-M,Siemens per Metre,qudt_units,62.41,skos:closeMatch,lexical=52.9; token_overlap=0.00; source=qudt_units,yes
https://w3id.org/h2kg/hydrogen-ontology#MesoporeVolume,Mesopore Volume,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Metadata,Metadata,class,http://www.w3.org/ns/prov#Entity,Entity,provo,70.53,rdfs:subClassOf,lexical=66.7; token_overlap=0.00; source=provo,yes
https://w3id.org/h2kg/hydrogen-ontology#Metakaolin,Metakaolin,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MetalAtomicPercent,Metal Atomic Percent,controlled_vocabulary_term,http://qudt.org/vocab/unit/PERCENT,Percent,qudt_units,66.7,skos:closeMatch,lexical=51.9; token_overlap=0.33; source=qudt_units,yes
https://w3id.org/h2kg/hydrogen-ontology#MetalCoordinatedNitrogenFractionPercent,Metal Coordinated Nitrogen Fraction Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MetalMassPerOilMass,Metal Mass Per Oil Mass,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MetalNxFractionPercent,Metal Nx Fraction Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MetalOxideFractionPercent,Metal Oxide Fraction Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MetalPowderInk,Metal Powder Ink,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MetallicMetalFractionPercent,Metallic Metal Fraction Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Methane,Methane,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MethaneConversion,Methane Conversion,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MethanolConcentration,Methanol Concentration,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MethanolExcessPercent,Methanol Excess Percent,controlled_vocabulary_term,http://qudt.org/vocab/unit/PERCENT,Percent,qudt_units,63.33,skos:closeMatch,lexical=46.7; token_overlap=0.33; source=qudt_units,yes
https://w3id.org/h2kg/hydrogen-ontology#MethanolOxidationReactionMeasurement,Methanol Oxidation Reaction Measurement,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MethanolPermeability,Methanol Permeability,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#MethanolVolumePerOilVolume,Methanol Volume Per Oil Volume,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
